millis,iso_time,sequence,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
2230312,2026-05-27 19:06:23,239,20.000,29.495,27.770,980.905,272.839,38.806,1200.000,0.120,1.194,1033.000,1.249,988.021,0.020,0.000,0.000,0.000,0.319,268.000,0.324,263.751,1.712,1.098,0.000,0.000
2240513,2026-05-27 19:06:33,240,20.000,29.601,27.760,980.917,272.737,38.781,1200.000,0.120,1.166,872.000,1.054,964.817,0.015,0.000,0.000,0.000,0.318,260.000,0.314,263.001,1.702,1.112,0.000,0.000
2250714,2026-05-27 19:06:43,241,20.000,29.601,27.800,980.902,272.870,38.959,1200.000,0.120,1.170,981.000,1.186,968.053,0.020,0.000,0.000,0.000,0.312,238.000,0.288,258.001,1.724,1.104,0.000,0.000
2260913,2026-05-27 19:06:54,242,20.000,29.601,27.780,980.884,273.022,39.027,1200.000,0.120,1.154,900.000,1.088,954.443,0.015,0.000,0.000,0.000,0.306,235.000,0.284,253.401,1.739,1.126,0.000,0.000
2281313,2026-05-27 19:07:14,244,20.000,29.495,27.800,980.921,272.706,38.901,1200.000,0.120,1.128,894.000,1.081,933.483,0.020,0.000,0.000,0.000,0.301,245.000,0.296,248.936,1.739,1.129,0.000,0.000
2291513,2026-05-27 19:07:24,245,20.000,29.601,27.760,980.907,272.822,38.816,1200.000,0.120,1.155,1044.000,1.262,955.587,0.015,0.000,0.000,0.000,0.304,262.000,0.317,251.549,1.724,1.138,0.000,0.000
2301714,2026-05-27 19:07:34,246,20.000,29.601,27.800,980.947,272.485,38.878,1200.000,0.120,1.141,896.000,1.083,943.669,0.015,0.000,0.000,0.000,0.308,268.000,0.324,254.839,1.707,1.142,0.000,0.000
2332318,2026-05-27 19:08:05,249,20.000,29.495,27.780,980.917,272.745,38.830,1200.000,0.120,1.149,951.000,1.150,950.383,0.015,0.000,0.000,0.000,0.314,250.000,0.302,259.742,1.685,1.157,0.000,0.000
2342519,2026-05-27 19:08:15,250,20.000,29.495,27.790,980.950,272.459,39.006,1200.000,0.120,1.171,1044.000,1.262,969.106,0.020,0.000,0.000,0.000,0.308,234.000,0.283,254.593,1.695,1.154,0.000,0.000
2373124,2026-05-27 19:08:46,253,20.000,29.495,27.710,980.981,272.193,39.184,1200.000,0.120,1.163,936.000,1.131,962.454,0.020,0.000,0.000,0.000,0.312,282.000,0.341,257.920,1.736,1.117,0.000,0.000
2393526,2026-05-27 19:09:06,255,20.000,29.601,27.720,980.951,272.450,39.335,1100.000,0.110,1.190,1072.000,1.296,984.771,0.015,0.000,0.000,0.000,0.308,240.000,0.290,254.669,1.721,1.143,0.000,0.000
2413928,2026-05-27 19:09:27,257,20.000,29.495,27.680,980.982,272.181,39.263,1200.000,0.120,1.144,865.000,1.046,946.133,0.015,0.000,0.000,0.000,0.304,250.000,0.302,251.868,1.762,1.112,0.000,0.000
2424130,2026-05-27 19:09:37,258,20.000,29.495,27.710,980.985,272.163,39.312,1200.000,0.120,1.128,880.000,1.064,932.907,0.018,0.000,0.000,0.000,0.310,273.000,0.330,256.094,1.768,1.092,0.000,0.000
2434331,2026-05-27 19:09:47,259,20.000,29.495,27.670,981.002,272.011,39.424,1200.000,0.120,1.152,1032.000,1.247,952.725,0.020,0.000,0.000,0.000,0.314,276.000,0.334,260.076,1.743,1.102,0.000,0.000
2444532,2026-05-27 19:09:57,260,20.000,29.495,27.700,981.011,271.935,39.416,1200.000,0.120,1.136,890.000,1.076,940.180,0.020,0.000,0.000,0.000,0.310,242.000,0.293,256.460,1.747,1.119,0.000,0.000
2454733,2026-05-27 19:10:07,261,20.000,29.495,27.650,980.977,272.226,39.144,1200.000,0.120,1.120,871.000,1.053,926.344,0.015,0.000,0.000,0.000,0.308,249.000,0.301,254.968,1.765,1.103,0.000,0.000
2475136,2026-05-27 19:10:28,263,20.000,29.495,27.620,981.023,271.838,39.431,1200.000,0.120,1.146,959.000,1.159,947.860,0.015,0.000,0.000,0.000,0.314,279.000,0.337,259.940,1.785,1.064,0.000,0.000
2495538,2026-05-27 19:10:48,265,20.000,29.495,27.620,980.979,272.207,39.628,1200.000,0.120,1.154,1028.000,1.243,954.311,0.015,0.000,0.000,0.000,0.324,281.000,0.340,267.681,1.753,1.063,0.000,0.000
2516032,2026-05-27 19:11:09,267,20.000,29.495,27.590,981.053,271.576,39.429,1200.000,0.120,1.156,888.000,1.073,956.359,0.018,0.000,0.000,0.000,0.314,248.000,0.300,259.956,1.790,1.048,0.000,0.000
2526237,2026-05-27 19:11:19,268,20.000,29.495,27.580,981.063,271.489,39.439,1200.000,0.120,1.155,954.000,1.153,955.887,0.020,0.000,0.000,0.000,0.320,283.000,0.342,264.565,1.778,1.048,0.000,0.000
2546640,2026-05-27 19:11:39,270,20.000,29.495,27.560,981.071,271.423,39.612,1200.000,0.120,1.182,1025.000,1.239,978.208,0.015,0.000,0.000,0.000,0.323,263.000,0.318,267.362,1.785,1.032,0.000,0.000
2567041,2026-05-27 19:12:00,272,20.000,29.495,27.540,981.070,271.437,39.541,1200.000,0.120,1.217,1060.000,1.281,1006.693,0.018,0.000,0.000,0.000,0.311,237.000,0.286,257.071,1.799,1.047,0.000,0.000
2597641,2026-05-27 19:12:30,275,20.000,29.495,27.560,981.076,271.378,39.589,1200.000,0.120,1.163,858.000,1.037,961.843,0.015,0.000,0.000,0.000,0.320,286.000,0.346,265.141,1.732,1.096,0.000,0.000
2607845,2026-05-27 19:12:40,276,20.000,29.495,27.570,981.058,271.538,39.554,1200.000,0.120,1.133,841.000,1.017,937.674,0.015,0.000,0.000,0.000,0.324,279.000,0.337,267.912,1.715,1.103,0.000,0.000
2628245,2026-05-27 19:13:01,278,20.000,29.495,27.520,981.082,271.332,39.492,1200.000,0.120,1.182,1059.000,1.280,978.152,0.020,0.000,0.000,0.000,0.321,258.000,0.312,265.944,1.692,1.132,0.000,0.000
2648648,2026-05-27 19:13:21,280,20.000,29.495,27.500,981.074,271.397,39.630,1200.000,0.120,1.208,1046.000,1.264,999.697,0.018,0.000,0.000,0.000,0.308,239.000,0.289,255.124,1.724,1.120,0.000,0.000
2679248,2026-05-27 19:13:52,283,20.000,29.495,27.560,981.086,271.293,39.635,1100.000,0.110,1.197,858.000,1.037,989.845,0.013,0.000,0.000,0.000,0.312,285.000,0.345,258.344,1.721,1.113,0.000,0.000
2699648,2026-05-27 19:14:12,285,20.000,29.495,27.560,981.131,270.910,39.541,1200.000,0.120,1.211,1030.000,1.245,1002.221,0.018,0.000,0.000,0.000,0.317,262.000,0.317,262.540,1.743,1.075,0.000,0.000
2709855,2026-05-27 19:14:23,286,20.000,29.495,27.570,981.125,270.967,39.590,1200.000,0.120,1.192,921.000,1.113,985.977,0.015,0.000,0.000,0.000,0.322,281.000,0.340,266.232,1.741,1.086,0.000,0.000
2740459,2026-05-27 19:14:53,289,20.000,29.495,27.520,981.116,271.037,39.632,1200.000,0.120,1.152,884.000,1.069,952.820,0.023,0.000,0.000,0.000,0.319,256.000,0.309,263.511,1.790,1.039,0.000,0.000
2771124,2026-05-27 19:15:24,292,20.000,29.388,27.570,981.138,270.855,39.428,1200.000,0.120,1.134,922.000,1.115,938.100,0.020,0.000,0.000,0.000,0.316,246.000,0.297,261.014,1.803,1.026,0.000,0.000
2781276,2026-05-27 19:15:34,293,20.000,29.388,27.590,981.172,270.561,39.475,1200.000,0.120,1.168,1080.000,1.305,966.480,0.018,0.000,0.000,0.000,0.311,244.000,0.295,257.611,1.792,1.047,0.000,0.000
2791476,2026-05-27 19:15:44,294,20.000,29.388,27.600,981.115,271.048,39.477,1200.000,0.120,1.151,894.000,1.081,951.984,0.018,0.000,0.000,0.000,0.318,283.000,0.342,262.689,1.771,1.055,0.000,0.000
2811880,2026-05-27 19:16:05,296,20.000,29.388,27.620,981.152,270.729,39.442,1200.000,0.120,1.149,964.000,1.165,950.230,0.020,0.000,0.000,0.000,0.312,244.000,0.295,258.041,1.779,1.052,0.000,0.000
2822081,2026-05-27 19:16:15,297,20.000,29.388,27.620,981.131,270.908,39.396,1200.000,0.120,1.136,896.000,1.083,939.384,0.020,0.000,0.000,0.000,0.316,274.000,0.331,261.233,1.755,1.066,0.000,0.000
2842485,2026-05-27 19:16:35,299,20.000,29.388,27.640,981.160,270.662,39.468,1200.000,0.120,1.165,1000.000,1.209,963.766,0.018,0.000,0.000,0.000,0.321,267.000,0.323,265.869,1.776,1.036,0.000,0.000
2852687,2026-05-27 19:16:45,300,20.000,29.495,27.660,981.138,270.855,39.389,1200.000,0.120,1.176,1010.000,1.221,973.013,0.020,0.000,0.000,0.000,0.321,266.000,0.322,265.895,1.786,1.026,0.000,0.000
2862888,2026-05-27 19:16:56,301,20.000,29.388,27.700,981.106,271.123,39.392,1200.000,0.120,1.166,933.000,1.128,965.010,0.018,0.000,0.000,0.000,0.325,279.000,0.337,268.516,1.787,1.020,0.000,0.000
2873091,2026-05-27 19:17:06,302,20.000,29.388,27.710,981.145,270.792,39.265,1200.000,0.120,1.145,878.000,1.061,947.608,0.020,0.000,0.000,0.000,0.328,282.000,0.341,271.213,1.781,1.022,0.000,0.000
2893494,2026-05-27 19:17:26,304,20.000,29.388,27.650,981.149,270.758,39.341,1200.000,0.120,1.183,1044.000,1.262,978.469,0.018,0.000,0.000,0.000,0.334,285.000,0.345,276.496,1.743,1.041,0.000,0.000
2903695,2026-05-27 19:17:36,305,20.000,29.388,27.640,981.163,270.641,39.340,1200.000,0.120,1.159,881.000,1.065,958.975,0.018,0.000,0.000,0.000,0.334,274.000,0.331,275.997,1.724,1.061,0.000,0.000
2924099,2026-05-27 19:17:57,307,20.000,29.388,27.610,981.153,270.727,39.360,1100.000,0.110,1.170,1027.000,1.241,967.624,0.020,0.000,0.000,0.000,0.334,279.000,0.337,276.118,1.697,1.087,0.000,0.000
2934301,2026-05-27 19:18:07,308,20.000,29.388,27.620,981.172,270.557,39.408,1200.000,0.120,1.186,1037.000,1.254,981.499,0.023,0.000,0.000,0.000,0.335,281.000,0.340,277.094,1.687,1.095,0.000,0.000
2944587,2026-05-27 19:18:17,309,20.000,29.388,27.620,981.162,270.643,39.431,1200.000,0.120,1.203,1051.000,1.270,995.400,0.020,0.000,0.000,0.000,0.328,249.000,0.301,271.476,1.691,1.105,0.000,0.000
2954789,2026-05-27 19:18:27,310,20.000,29.388,27.630,981.180,270.488,39.421,1100.000,0.110,1.224,1081.000,1.307,1012.520,0.020,0.000,0.000,0.000,0.320,237.000,0.286,264.580,1.706,1.108,0.000,0.000
2964992,2026-05-27 19:18:38,311,20.000,29.388,27.640,981.167,270.608,39.363,1200.000,0.120,1.227,1025.000,1.239,1015.016,0.015,0.000,0.000,0.000,0.319,262.000,0.317,264.064,1.731,1.089,0.000,0.000
2975195,2026-05-27 19:18:48,312,20.000,29.388,27.610,981.157,270.686,39.360,1200.000,0.120,1.229,1023.000,1.237,1016.613,0.018,0.000,0.000,0.000,0.323,279.000,0.337,267.052,1.741,1.091,0.000,0.000
2985397,2026-05-27 19:18:58,313,20.000,29.388,27.590,981.183,270.471,39.475,1200.000,0.120,1.191,858.000,1.037,984.890,0.018,0.000,0.000,0.000,0.327,285.000,0.345,270.641,1.726,1.095,0.000,0.000
2995599,2026-05-27 19:19:08,314,20.000,29.388,27.620,981.175,270.534,39.361,1200.000,0.120,1.209,1063.000,1.285,1000.512,0.018,0.000,0.000,0.000,0.325,261.000,0.315,268.713,1.715,1.105,0.000,0.000
3005802,2026-05-27 19:19:18,315,20.000,29.388,27.610,981.170,270.574,39.430,1200.000,0.120,1.222,1051.000,1.270,1010.610,0.018,0.000,0.000,0.000,0.318,240.000,0.290,262.970,1.724,1.110,0.000,0.000
3026267,2026-05-27 19:19:39,317,20.000,29.388,27.580,981.198,270.335,39.404,1200.000,0.120,1.211,1046.000,1.264,1002.070,0.018,0.000,0.000,0.000,0.324,284.000,0.343,268.141,1.698,1.143,0.000,0.000
3056821,2026-05-27 19:20:09,320,20.000,29.388,27.670,981.206,270.274,39.367,1400.000,0.140,1.173,1030.000,1.245,970.324,0.015,0.000,0.000,0.000,0.321,244.000,0.295,265.864,1.746,1.088,0.000,0.000
3067020,2026-05-27 19:20:20,321,20.000,29.388,27.750,981.174,270.542,39.256,1400.000,0.140,1.196,1067.000,1.290,989.659,0.025,0.000,0.000,0.000,0.319,254.000,0.307,263.491,1.736,1.101,0.000,0.000
11011,NO_TIME,333,20.000,29.495,28.050,981.161,270.653,38.853,1600.000,0.160,1.315,1090.000,1.318,1087.754,0.020,0.000,0.000,0.000,0.356,256.000,0.309,294.242,1.956,1.182,0.000,0.000
21218,2026-05-27 19:22:32,334,20.000,29.495,28.020,981.176,270.524,38.734,1500.000,0.150,1.310,1069.000,1.292,1084.003,0.015,0.000,0.000,0.000,0.357,301.000,0.364,295.594,1.924,1.170,0.000,0.000
31419,2026-05-27 19:22:42,335,20.000,29.601,28.020,981.169,270.583,38.827,1400.000,0.140,1.304,1059.000,1.280,1079.003,0.015,0.000,0.000,0.000,0.358,299.000,0.361,296.275,1.892,1.160,0.000,0.000
41719,2026-05-27 19:22:53,336,20.000,29.495,20.270,721.188,2777.564,80.271,1400.000,0.140,1.302,1070.000,1.293,1077.202,0.020,0.000,0.000,0.000,0.358,295.000,0.357,296.020,1.861,1.154,0.000,0.000
44883,2026-05-27 19:22:56,1,20.000,29.495,28.260,981.149,270.757,39.755,1700.000,0.170,1.982,1640.000,1.982,1640.000,0.020,0.000,0.000,0.000,1.562,1292.000,1.562,1292.000,5.760,8.165,0.000,0.000
55084,2026-05-27 19:23:06,2,20.000,29.601,28.210,981.187,270.435,38.576,2100.000,0.210,1.847,1081.000,1.307,1528.200,0.015,0.000,0.000,0.000,1.313,265.000,0.320,1086.600,5.159,7.119,0.000,0.000
65285,2026-05-27 19:23:16,3,20.000,29.601,28.210,981.232,270.051,38.460,1900.000,0.190,1.720,1002.000,1.211,1422.960,0.018,0.000,0.000,0.000,1.114,261.000,0.315,921.480,4.666,6.248,0.000,0.000
75486,2026-05-27 19:23:27,4,20.000,29.601,28.200,981.214,270.203,38.715,1700.000,0.170,1.619,1005.000,1.215,1339.368,0.015,0.000,0.000,0.000,0.955,265.000,0.320,790.184,4.253,5.470,0.000,0.000
95890,2026-05-27 19:23:47,6,20.000,29.601,28.100,981.205,270.278,39.171,1400.000,0.140,1.472,1077.000,1.302,1217.556,0.020,0.000,0.000,0.000,0.742,305.000,0.369,613.758,3.565,4.238,0.000,0.000
116292,2026-05-27 19:24:07,8,20.000,29.601,28.050,981.155,270.705,39.283,1400.000,0.140,1.385,1105.000,1.336,1145.516,0.015,0.000,0.000,0.000,0.605,301.000,0.364,500.525,3.038,3.377,0.000,0.000
126492,2026-05-27 19:24:18,9,20.000,29.495,28.040,981.189,270.414,38.898,1400.000,0.140,1.324,896.000,1.083,1095.613,0.015,0.000,0.000,0.000,0.555,294.000,0.355,459.220,2.831,3.038,0.000,0.000
146894,2026-05-27 19:24:38,11,20.000,29.495,28.100,981.181,270.485,38.602,1300.000,0.130,1.284,1062.000,1.284,1062.552,0.020,0.000,0.000,0.000,0.472,258.000,0.312,390.461,2.520,2.524,0.000,0.000
177587,2026-05-27 19:25:09,14,20.000,29.495,28.010,981.157,270.689,38.570,1300.000,0.130,1.267,1086.000,1.313,1048.395,0.020,0.000,0.000,0.000,0.391,255.000,0.308,323.108,2.239,1.979,0.000,0.000
197994,2026-05-27 19:25:29,16,20.000,29.601,27.950,981.172,270.564,38.810,1200.000,0.120,1.234,962.000,1.163,1020.493,0.015,0.000,0.000,0.000,0.372,262.000,0.317,307.349,2.085,1.760,0.000,0.000
218396,2026-05-27 19:25:49,18,20.000,29.495,27.980,981.173,270.552,38.580,1200.000,0.120,1.223,972.000,1.175,1012.155,0.015,0.000,0.000,0.000,0.359,297.000,0.359,297.383,2.003,1.555,0.000,0.000
228598,2026-05-27 19:26:00,19,20.000,29.495,27.980,981.212,270.221,38.685,1200.000,0.120,1.235,1061.000,1.283,1021.924,0.018,0.000,0.000,0.000,0.351,264.000,0.319,290.707,1.953,1.539,0.000,0.000
238862,2026-05-27 19:26:10,20,20.000,29.495,27.960,981.205,270.279,38.602,1200.000,0.120,1.216,941.000,1.137,1005.740,0.015,0.000,0.000,0.000,0.341,246.000,0.297,281.765,1.931,1.475,0.000,0.000
249020,2026-05-27 19:26:20,21,20.000,29.601,27.940,981.205,270.278,38.867,1200.000,0.120,1.220,1024.000,1.238,1009.392,0.015,0.000,0.000,0.000,0.337,266.000,0.322,278.612,1.920,1.402,0.000,0.000
259221,2026-05-27 19:26:30,22,20.000,29.601,27.940,981.218,270.167,38.831,1200.000,0.120,1.224,1025.000,1.239,1012.513,0.013,0.000,0.000,0.000,0.340,291.000,0.352,281.090,1.889,1.349,0.000,0.000
279622,2026-05-27 19:26:51,24,20.000,29.495,27.950,981.190,270.409,39.263,1200.000,0.120,1.186,896.000,1.083,980.809,0.015,0.000,0.000,0.000,0.342,287.000,0.347,282.577,1.825,1.289,0.000,0.000
300022,2026-05-27 19:27:11,26,20.000,29.601,27.980,981.212,270.222,38.939,1200.000,0.120,1.198,987.000,1.193,990.878,0.023,0.000,0.000,0.000,0.346,292.000,0.353,286.290,1.778,1.240,0.000,0.000
310224,2026-05-27 19:27:21,27,20.000,29.601,27.990,981.228,270.083,38.790,1200.000,0.120,1.180,917.000,1.108,976.102,0.015,0.000,0.000,0.000,0.346,284.000,0.343,285.832,1.757,1.223,0.000,0.000
332887,2026-05-27 19:27:44,2,20.000,29.495,27.960,981.234,270.033,38.810,1200.000,0.120,1.959,939.000,1.135,1620.600,0.015,0.000,0.000,0.000,1.504,291.000,0.352,1244.600,5.641,1.394,0.000,0.000
363489,2026-05-27 19:28:15,5,20.000,29.601,27.960,981.244,269.948,38.914,1400.000,0.140,1.583,1004.000,1.214,1309.491,0.015,0.000,0.000,0.000,0.939,285.000,0.345,776.539,4.151,1.287,0.000,0.000
373688,2026-05-27 19:28:25,6,20.000,29.601,27.960,981.221,270.142,38.880,1300.000,0.130,1.518,1043.000,1.261,1256.193,0.018,0.000,0.000,0.000,0.821,290.000,0.351,679.231,3.783,1.252,0.000,0.000
404353,2026-05-27 19:28:55,9,20.000,29.495,27.930,981.208,270.250,39.006,1300.000,0.130,1.376,938.000,1.134,1138.675,0.015,0.000,0.000,0.000,0.578,263.000,0.318,477.967,2.961,1.220,0.000,0.000
414509,2026-05-27 19:29:06,10,20.000,29.601,27.910,981.256,269.845,38.946,1300.000,0.130,1.357,1059.000,1.280,1122.740,0.015,0.000,0.000,0.000,0.523,250.000,0.302,432.373,2.776,1.209,0.000,0.000
424708,2026-05-27 19:29:16,11,20.000,29.601,27.910,981.245,269.938,38.782,1300.000,0.130,1.332,1020.000,1.233,1102.192,0.015,0.000,0.000,0.000,0.480,254.000,0.307,396.699,2.615,1.205,0.000,0.000
445107,2026-05-27 19:29:36,13,20.000,29.601,27.890,981.237,270.009,38.933,1300.000,0.130,1.249,929.000,1.123,1033.283,0.015,0.000,0.000,0.000,0.420,262.000,0.317,347.407,2.350,1.191,0.000,0.000
455308,2026-05-27 19:29:46,14,20.000,29.601,27.890,981.242,269.964,38.979,1300.000,0.130,1.247,1026.000,1.240,1031.826,0.018,0.000,0.000,0.000,0.404,283.000,0.342,334.526,2.245,1.176,0.000,0.000
465509,2026-05-27 19:29:57,15,20.000,29.495,27.900,981.267,269.750,38.944,1300.000,0.130,1.227,948.000,1.146,1015.061,0.013,0.000,0.000,0.000,0.394,291.000,0.352,325.821,2.157,1.161,0.000,0.000
475710,2026-05-27 19:30:07,16,20.000,29.601,27.910,981.297,269.494,38.887,1300.000,0.130,1.217,974.000,1.177,1006.849,0.015,0.000,0.000,0.000,0.382,276.000,0.334,315.856,2.076,1.186,0.000,0.000
496113,2026-05-27 19:30:27,18,20.000,29.601,27.940,981.276,269.671,38.913,1300.000,0.130,1.199,907.000,1.096,991.543,0.018,0.000,0.000,0.000,0.364,276.000,0.334,300.868,1.952,1.174,0.000,0.000
506312,2026-05-27 19:30:37,19,20.000,29.601,27.910,981.287,269.580,39.189,1300.000,0.130,1.182,924.000,1.117,978.035,0.013,0.000,0.000,0.000,0.360,286.000,0.346,297.895,1.909,1.157,0.000,0.000
516513,2026-05-27 19:30:48,20,20.000,29.601,27.890,981.288,269.571,39.037,1300.000,0.130,1.194,1026.000,1.240,987.628,0.013,0.000,0.000,0.000,0.354,274.000,0.331,293.116,1.897,1.131,0.000,0.000
526712,2026-05-27 19:30:58,21,20.000,29.601,27.920,981.278,269.654,39.109,1300.000,0.130,1.198,1004.000,1.214,990.902,0.013,0.000,0.000,0.000,0.341,238.000,0.288,282.092,1.873,1.148,0.000,0.000
547113,2026-05-27 19:31:18,23,20.000,29.601,27.950,981.297,269.494,38.856,1300.000,0.130,1.195,969.000,1.171,988.777,0.018,0.000,0.000,0.000,0.342,284.000,0.343,283.259,1.832,1.115,0.000,0.000
557312,2026-05-27 19:31:28,24,20.000,29.601,27.990,981.275,269.675,39.127,1300.000,0.130,1.190,968.000,1.170,984.622,0.015,0.000,0.000,0.000,0.330,233.000,0.282,273.207,1.833,1.107,0.000,0.000
577718,2026-05-27 19:31:49,26,20.000,29.601,28.130,981.323,269.271,40.358,1500.000,0.150,1.177,1014.000,1.226,974.078,0.013,0.000,0.000,0.000,0.318,246.000,0.297,263.093,1.844,1.101,0.000,0.000
598120,2026-05-27 19:32:09,28,20.000,29.601,28.200,981.315,269.335,38.831,1800.000,0.180,1.182,923.000,1.116,978.250,0.010,0.000,0.000,0.000,0.308,237.000,0.286,255.139,1.850,1.092,0.000,0.000
618583,2026-05-27 19:32:30,30,20.000,29.601,28.200,981.327,269.235,38.587,1600.000,0.160,1.172,969.000,1.171,969.960,0.018,0.000,0.000,0.000,0.313,285.000,0.345,259.009,1.819,1.086,0.000,0.000
628735,2026-05-27 19:32:40,31,20.000,29.601,28.230,981.304,269.433,38.543,1400.000,0.140,1.173,973.000,1.176,970.568,0.015,0.000,0.000,0.000,0.321,293.000,0.354,265.807,1.799,1.080,0.000,0.000
58449,2026-07-19 17:28:41,4,19.900,27.279,26.010,977.069,305.682,44.008,1900.000,0.190,2.239,1007.000,1.217,1852.088,0.025,0.000,0.000,0.000,1.941,436.000,0.527,1605.792,6.579,0.765,0.000,0.000
68651,2026-07-19 17:28:51,5,19.900,27.383,26.050,977.066,305.708,43.792,1900.000,0.190,2.046,1056.000,1.276,1692.870,0.030,0.000,0.000,0.000,1.647,389.000,0.470,1362.434,5.936,0.873,0.000,0.000
78850,2026-07-19 17:29:01,6,19.900,27.383,26.060,977.058,305.777,43.504,1800.000,0.180,1.879,1001.000,1.210,1554.496,0.018,0.000,0.000,0.000,1.431,470.000,0.568,1183.947,5.385,0.943,0.000,0.000
89053,2026-07-19 17:29:12,7,19.900,27.488,26.000,977.118,305.264,43.706,1700.000,0.170,1.798,1218.000,1.472,1487.197,0.013,0.000,0.000,0.000,1.236,376.000,0.455,1022.358,4.932,1.002,0.000,0.000
99254,2026-07-19 17:29:22,8,19.900,27.488,25.960,977.083,305.566,43.794,1700.000,0.170,1.724,1183.000,1.430,1426.358,0.023,0.000,0.000,0.000,1.086,402.000,0.486,898.286,4.509,1.070,0.000,0.000
109456,2026-07-19 17:29:32,9,19.900,27.488,26.050,977.088,305.521,44.300,1700.000,0.170,1.647,1107.000,1.338,1362.486,0.013,0.000,0.000,0.000,0.972,428.000,0.517,804.229,4.177,1.083,0.000,0.000
119740,2026-07-19 17:29:42,10,19.900,27.593,26.040,977.083,305.567,43.768,1700.000,0.170,1.602,1177.000,1.423,1325.389,0.015,0.000,0.000,0.000,0.861,345.000,0.417,712.383,3.894,1.112,0.000,0.000
20780,2026-07-19 17:49:59,77,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.956,735.000,0.888,790.541,0.010,0.000,0.000,0.000,0.360,311.000,0.376,298.183,2.011,1.103,0.000,0.000
10817,NO_TIME,79,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.953,765.000,0.925,788.226,0.010,0.000,0.000,0.000,0.372,335.000,0.405,307.757,2.011,1.093,0.000,0.000
31219,2026-07-19 17:50:39,81,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.931,746.000,0.902,770.465,0.013,0.000,0.000,0.000,0.362,274.000,0.331,299.284,2.028,1.072,0.000,0.000
51622,2026-07-19 17:51:00,83,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.972,872.000,1.054,804.138,0.013,0.000,0.000,0.000,0.340,250.000,0.302,280.902,2.012,1.108,0.000,0.000
61821,2026-07-19 17:51:10,84,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.977,826.000,0.998,808.510,0.008,0.000,0.000,0.000,0.348,316.000,0.382,287.922,1.983,1.147,0.000,0.000
72022,2026-07-19 17:51:20,85,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.973,791.000,0.956,805.008,0.018,0.000,0.000,0.000,0.359,335.000,0.405,297.337,1.959,1.155,0.000,0.000
82221,2026-07-19 17:51:30,86,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.960,750.000,0.907,794.007,0.015,0.000,0.000,0.000,0.372,351.000,0.424,308.070,1.946,1.146,0.000,0.000
92427,2026-07-19 17:51:41,87,19.900,28.434,20.270,721.188,2777.564,0.000,1700.000,0.170,0.963,808.000,0.977,796.805,0.005,0.000,0.000,0.000,0.376,325.000,0.393,311.456,1.921,1.164,0.000,0.000
5950,NO_TIME,102,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.952,790.000,0.955,787.769,0.008,0.000,0.000,0.000,0.383,303.000,0.366,317.004,1.981,1.168,0.000,0.000
13718,NO_TIME,103,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.969,855.000,1.034,801.215,0.013,0.000,0.000,0.000,0.373,275.000,0.332,308.603,1.962,1.187,0.000,0.000
34122,2026-07-19 17:54:44,105,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.954,793.000,0.959,788.978,0.018,0.000,0.000,0.000,0.375,284.000,0.343,309.826,1.965,1.152,0.000,0.000
44324,2026-07-19 17:54:54,106,19.900,28.434,20.270,721.188,2777.564,0.000,1700.000,0.170,0.973,869.000,1.050,804.982,0.015,0.000,0.000,0.000,0.361,252.000,0.305,298.261,1.955,1.165,0.000,0.000
54529,2026-07-19 17:55:05,107,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.984,852.000,1.030,814.386,0.018,0.000,0.000,0.000,0.358,289.000,0.349,296.409,1.933,1.180,0.000,0.000
64730,2026-07-19 17:55:15,108,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.965,736.000,0.890,798.709,0.015,0.000,0.000,0.000,0.366,329.000,0.398,302.927,1.940,1.156,0.000,0.000
74931,2026-07-19 17:55:25,109,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.975,840.000,1.015,806.967,0.020,0.000,0.000,0.000,0.352,243.000,0.294,290.942,1.945,1.166,0.000,0.000
85133,2026-07-19 17:55:35,110,19.900,28.434,20.270,721.188,2777.564,0.000,1900.000,0.190,0.965,765.000,0.925,798.574,0.018,0.000,0.000,0.000,0.363,337.000,0.407,300.153,1.922,1.196,0.000,0.000
105536,2026-07-19 17:55:56,112,19.900,28.434,20.270,721.188,2777.564,0.000,1800.000,0.180,0.946,813.000,0.983,782.807,0.018,0.000,0.000,0.000,0.353,259.000,0.313,292.058,1.958,1.150,0.000,0.000
