millis,iso_time,sequence,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
203293,2026-05-26 14:14:07,11,20.000,30.782,28.390,986.070,228.792,43.347,1500.000,0.150,1.514,1169.000,1.413,1252.207,0.000,0.000,0.000,0.000,0.117,129.000,0.156,97.045,0.000,0.000,0.000,0.000
223359,2026-05-26 14:14:27,12,20.000,30.782,28.410,986.047,228.985,43.709,1500.000,0.150,1.494,1170.000,1.414,1235.766,0.000,0.000,0.000,0.000,0.128,140.000,0.169,105.636,0.000,0.000,0.000,0.000
243425,2026-05-26 14:14:47,13,20.000,30.890,28.560,986.015,229.255,43.281,1500.000,0.150,1.488,1213.000,1.466,1231.213,0.000,0.000,0.000,0.000,0.123,85.000,0.103,101.509,0.000,0.000,0.000,0.000
263491,2026-05-26 14:15:07,14,20.000,30.890,28.650,986.011,229.295,42.986,1600.000,0.160,1.492,1247.000,1.507,1234.370,0.000,0.000,0.000,0.000,0.115,71.000,0.086,95.407,0.000,0.000,0.000,0.000
283557,2026-05-26 14:15:27,15,20.000,30.890,28.720,985.993,229.445,42.772,1500.000,0.150,1.530,1393.000,1.684,1266.096,0.000,0.000,0.000,0.000,0.110,74.000,0.089,91.126,0.000,0.000,0.000,0.000
303623,2026-05-26 14:15:47,16,20.000,30.890,28.790,985.996,229.419,42.361,1500.000,0.150,1.513,1195.000,1.445,1251.877,0.000,0.000,0.000,0.000,0.114,108.000,0.131,94.501,0.000,0.000,0.000,0.000
323689,2026-05-26 14:16:07,17,20.000,30.890,28.860,985.987,229.495,42.774,1500.000,0.150,1.544,1379.000,1.667,1277.302,0.018,0.000,0.000,0.000,0.118,112.000,0.135,98.000,0.000,0.000,0.000,0.000
343842,2026-05-26 14:16:28,18,20.000,30.890,28.980,985.951,229.805,42.622,1900.000,0.190,1.535,1241.000,1.500,1270.041,0.000,0.000,0.000,0.000,0.122,111.000,0.134,100.600,0.000,0.000,0.000,0.000
363908,2026-05-26 14:16:48,19,20.000,30.890,28.960,985.959,229.736,41.830,1600.000,0.160,1.525,1228.000,1.484,1261.633,0.003,0.000,0.000,0.000,0.119,91.000,0.110,98.680,0.000,0.000,0.000,0.000
383974,2026-05-26 14:17:08,20,20.000,30.890,28.990,985.963,229.699,41.891,1500.000,0.150,1.524,1259.000,1.522,1261.106,0.003,0.000,0.000,0.000,0.113,73.000,0.088,93.544,0.000,0.000,0.000,0.000
404040,2026-05-26 14:17:28,21,20.000,30.998,29.020,985.955,229.768,41.626,1500.000,0.150,1.537,1314.000,1.588,1271.685,0.003,0.000,0.000,0.000,0.124,139.000,0.168,102.635,0.000,0.000,0.000,0.000
424106,2026-05-26 14:17:48,22,20.000,30.998,29.060,985.941,229.889,43.062,1500.000,0.150,1.518,1194.000,1.443,1256.148,0.000,0.000,0.000,0.000,0.132,136.000,0.164,109.308,0.000,0.000,0.000,0.000
444172,2026-05-26 14:18:08,23,20.000,30.998,29.060,985.909,230.163,41.874,1500.000,0.150,1.547,1375.000,1.662,1279.919,0.003,0.000,0.000,0.000,0.128,94.000,0.114,106.247,0.000,0.000,0.000,0.000
464238,2026-05-26 14:18:28,24,20.000,30.998,29.020,985.919,230.077,41.835,1500.000,0.150,1.526,1193.000,1.442,1262.535,0.000,0.000,0.000,0.000,0.121,77.000,0.093,100.397,0.000,0.000,0.000,0.000
484389,2026-05-26 14:18:48,25,20.000,31.107,29.120,985.932,229.967,42.088,1600.000,0.160,1.516,1222.000,1.477,1254.428,0.000,0.000,0.000,0.000,0.115,74.000,0.089,95.118,0.000,0.000,0.000,0.000
504455,2026-05-26 14:19:08,26,20.000,30.998,29.160,985.923,230.043,42.803,1600.000,0.160,1.554,1412.000,1.707,1285.942,0.005,0.000,0.000,0.000,0.111,78.000,0.094,91.694,0.000,0.000,0.000,0.000
524521,2026-05-26 14:19:28,27,20.000,30.998,29.120,985.924,229.967,41.832,1700.000,0.170,1.518,1135.000,1.372,1255.754,0.000,0.000,0.000,0.000,0.120,131.000,0.158,99.555,0.000,0.000,0.000,0.000
544587,2026-05-26 14:19:48,28,20.000,30.998,29.160,985.910,230.155,42.256,1600.000,0.160,1.512,1233.000,1.490,1251.203,0.005,0.000,0.000,0.000,0.116,81.000,0.098,95.844,0.000,0.000,0.000,0.000
564653,2026-05-26 14:20:08,29,20.000,31.107,29.150,985.896,230.268,41.661,1600.000,0.160,1.488,1151.000,1.391,1231.162,0.003,0.000,0.000,0.000,0.127,140.000,0.169,104.675,0.000,0.000,0.000,0.000
584719,2026-05-26 14:20:28,30,20.000,31.107,29.120,985.873,230.469,42.252,1500.000,0.150,1.492,1247.000,1.507,1234.330,0.003,0.000,0.000,0.000,0.118,71.000,0.086,97.940,0.000,0.000,0.000,0.000
604785,2026-05-26 14:20:49,31,20.000,30.998,29.170,985.877,230.430,42.128,1600.000,0.160,1.515,1331.000,1.609,1253.664,0.000,0.000,0.000,0.000,0.119,99.000,0.120,98.152,0.000,0.000,0.000,0.000
624934,2026-05-26 14:21:09,32,20.000,31.107,29.140,985.903,230.214,42.009,1600.000,0.160,1.498,1183.000,1.430,1239.531,0.000,0.000,0.000,0.000,0.126,128.000,0.155,104.122,0.000,0.000,0.000,0.000
645000,2026-05-26 14:21:29,33,20.000,30.998,29.170,985.884,230.377,42.187,1500.000,0.150,1.492,1215.000,1.469,1234.625,0.058,0.000,0.000,0.000,0.122,89.000,0.108,101.097,0.000,0.000,0.000,0.000
665066,2026-05-26 14:21:49,34,20.000,30.998,29.160,985.888,230.338,41.907,1800.000,0.180,1.485,1203.000,1.454,1228.300,0.015,0.000,0.000,0.000,0.120,94.000,0.114,99.678,0.000,0.000,0.000,0.000
685132,2026-05-26 14:22:09,35,20.000,31.107,29.170,985.862,230.560,42.920,1700.000,0.170,1.483,1219.000,1.474,1226.440,0.000,0.000,0.000,0.000,0.127,127.000,0.154,105.142,0.000,0.000,0.000,0.000
705198,2026-05-26 14:22:29,36,20.000,31.107,29.180,985.802,231.073,42.024,1700.000,0.170,1.513,1352.000,1.634,1251.552,0.005,0.000,0.000,0.000,0.119,72.000,0.087,98.514,0.000,0.000,0.000,0.000
725264,2026-05-26 14:22:49,37,20.000,31.107,29.200,985.756,231.464,41.665,1700.000,0.170,1.531,1328.000,1.605,1266.842,0.000,0.000,0.000,0.000,0.127,131.000,0.158,105.011,0.000,0.000,0.000,0.000
745330,2026-05-26 14:23:09,38,20.000,31.107,29.190,985.891,230.312,41.489,1600.000,0.160,1.493,1110.000,1.342,1235.473,0.003,0.000,0.000,0.000,0.131,121.000,0.146,108.209,0.000,0.000,0.000,0.000
765479,2026-05-26 14:23:29,39,20.100,31.107,29.220,985.886,230.356,41.236,1500.000,0.150,1.494,1238.000,1.496,1235.979,0.003,0.000,0.000,0.000,0.122,71.000,0.086,100.767,0.000,0.000,0.000,0.000
785545,2026-05-26 14:23:49,40,20.000,31.107,29.210,985.899,230.241,41.014,1500.000,0.150,1.488,1211.000,1.464,1230.983,0.003,0.000,0.000,0.000,0.121,99.000,0.120,100.414,0.000,0.000,0.000,0.000
805611,2026-05-26 14:24:09,41,20.100,31.107,29.100,985.893,230.293,41.447,1500.000,0.150,1.467,1145.000,1.384,1213.786,0.000,0.000,0.000,0.000,0.129,131.000,0.158,106.531,0.000,0.000,0.000,0.000
825677,2026-05-26 14:24:29,42,20.000,30.998,28.970,985.882,230.387,41.830,1500.000,0.150,1.452,1149.000,1.389,1200.829,0.000,0.000,0.000,0.000,0.130,112.000,0.135,107.625,0.000,0.000,0.000,0.000
845743,2026-05-26 14:24:49,43,20.100,30.998,28.870,985.911,230.144,42.042,1400.000,0.140,1.447,1184.000,1.431,1197.463,0.000,0.000,0.000,0.000,0.122,73.000,0.088,100.700,0.000,0.000,0.000,0.000
865809,2026-05-26 14:25:10,44,20.100,30.998,28.790,985.885,230.365,42.035,1400.000,0.140,1.467,1280.000,1.547,1213.971,0.000,0.000,0.000,0.000,0.124,111.000,0.134,102.760,0.000,0.000,0.000,0.000
885875,2026-05-26 14:25:30,45,20.100,30.998,28.730,985.871,230.486,42.844,1500.000,0.150,1.488,1297.000,1.568,1230.577,0.003,0.000,0.000,0.000,0.116,68.000,0.082,95.808,0.000,0.000,0.000,0.000
906024,2026-05-26 14:25:50,46,20.100,30.998,28.670,985.853,230.636,42.849,1400.000,0.140,1.478,1193.000,1.442,1223.061,0.000,0.000,0.000,0.000,0.119,111.000,0.134,98.846,0.000,0.000,0.000,0.000
926090,2026-05-26 14:26:10,47,20.100,30.998,28.620,985.817,230.911,42.798,1400.000,0.140,1.492,1279.000,1.546,1234.249,0.000,0.000,0.000,0.000,0.124,119.000,0.144,102.877,0.000,0.000,0.000,0.000
946156,2026-05-26 14:26:30,48,20.100,30.998,28.590,985.826,230.868,42.680,1500.000,0.150,1.497,1254.000,1.516,1238.199,0.000,0.000,0.000,0.000,0.117,73.000,0.088,96.902,0.000,0.000,0.000,0.000
966222,2026-05-26 14:26:50,49,20.100,30.890,28.580,985.847,230.904,43.015,1400.000,0.140,1.464,1104.000,1.335,1211.359,0.000,0.000,0.000,0.000,0.124,126.000,0.152,102.721,0.000,0.000,0.000,0.000
986288,2026-05-26 14:27:10,50,20.100,30.890,28.560,985.827,230.861,43.258,1500.000,0.150,1.496,1341.000,1.621,1237.287,0.000,0.000,0.000,0.000,0.118,77.000,0.093,97.577,0.000,0.000,0.000,0.000
1006354,2026-05-26 14:27:30,51,20.100,30.890,28.580,985.819,231.068,42.526,1400.000,0.140,1.465,1109.000,1.341,1211.630,0.000,0.000,0.000,0.000,0.121,111.000,0.134,100.262,0.000,0.000,0.000,0.000
1026420,2026-05-26 14:27:50,52,20.100,30.890,28.560,985.818,230.932,43.315,1400.000,0.140,1.447,1140.000,1.378,1197.304,0.003,0.000,0.000,0.000,0.121,101.000,0.122,100.409,0.000,0.000,0.000,0.000
1046575,2026-05-26 14:28:10,53,20.100,30.890,28.550,985.826,230.685,43.187,1500.000,0.150,1.471,1297.000,1.568,1217.243,0.000,0.000,0.000,0.000,0.126,118.000,0.143,103.927,0.000,0.000,0.000,0.000
1066641,2026-05-26 14:28:30,54,20.100,30.998,28.520,985.808,231.023,42.533,1500.000,0.150,1.503,1348.000,1.629,1243.395,0.000,0.000,0.000,0.000,0.122,88.000,0.106,100.742,0.000,0.000,0.000,0.000
1086707,2026-05-26 14:28:50,55,20.100,30.998,28.530,985.816,230.956,42.452,1500.000,0.150,1.478,1142.000,1.380,1223.116,0.008,0.000,0.000,0.000,0.126,120.000,0.145,104.594,0.000,0.000,0.000,0.000
1106773,2026-05-26 14:29:10,56,20.100,30.998,28.630,985.795,231.134,42.531,1500.000,0.150,1.470,1187.000,1.435,1215.893,0.003,0.000,0.000,0.000,0.121,83.000,0.100,100.275,0.000,0.000,0.000,0.000
1126839,2026-05-26 14:29:31,57,20.000,31.107,28.710,985.807,231.025,41.993,1500.000,0.150,1.494,1316.000,1.591,1235.914,0.000,0.000,0.000,0.000,0.113,68.000,0.082,93.820,0.000,0.000,0.000,0.000
1146905,2026-05-26 14:29:51,58,20.000,30.998,28.730,985.763,231.405,42.438,1500.000,0.150,1.513,1313.000,1.587,1251.331,0.000,0.000,0.000,0.000,0.112,87.000,0.105,92.456,0.000,0.000,0.000,0.000
